ID,Count
34641,1.17890397
34642,1.179743223
34643,1.180584661
34644,1.181428287
34645,1.182274101
34646,1.183122107
34647,1.183972304
34648,1.184824696
34649,1.185679282
34650,1.186536066
34651,1.187395048
34652,1.18825623
34653,1.189119613
34654,1.1899852
34655,1.190852992
34656,1.191722991
34657,1.192595197
34658,1
34659,1.19434624
34660,1.195225079
34661,1.196106133
34662,1.196989403
34663,1
34664,1.198762597
34665,1.199652525
34666,1.200544674
34667,1.201439047
34668,1.202335646
34669,1.203234472
34670,1.204135526
34671,1.205038811
34672,1.205944327
34673,1.206852076
34674,1.207762061
34675,1.208674282
34676,1.209588741
34677,1.21050544
34678,1.211424379
34679,1.212345562
34680,1.213268989
34681,1.214194663
34682,1.215122583
34683,1.216052753
34684,1.216985174
34685,1.217919847
34686,1.218856774
34687,1.219795956
34688,1.220737396
34689,1.221681094
34690,1.222627052
34691,1.223575272
34692,1.224525756
34693,1.225478504
34694,1.22643352
34695,1.227390803
34696,1.228350356
34697,1.22931218
34698,1.230276278
34699,1.231242649
34700,1.232211297
34701,1.233182223
34702,1.234155427
34703,1.235130913
34704,1.236108681
34705,1.237088733
34706,1.23807107
34707,1
34708,1.240042608
34709,1.241031812
34710,1.242023308
34711,1.243017097
34712,1.244013181
34713,1.245011562
34714,1.246012241
34715,1.24701522
34716,1.2480205
34717,1.249028084
34718,1.250037972
34719,1.251050166
34720,1.252064667
34721,1.253081478
34722,1.2541006
34723,1.255122035
34724,1.256145783
34725,1.257171848
34726,1.258200229
34727,1.259230929
34728,1.26026395
34729,1.261299292
34730,1.262336959
34731,1.26337695
34732,1.264419268
34733,1.265463914
34734,1.266510891
34735,1
34736,1.268611839
34737,1.269665815
34738,1.270722126
34739,1.271780776
34740,1
34741,1.273905095
34742,1.274970767
34743,1.276038784
34744,1.277109146
34745,1.278181856
34746,1.279256914
34747,1.280334323
34748,1.281414084
34749,1.282496199
34750,1.283580669
34751,1.284667496
34752,1.285756681
34753,1.286848226
34754,1.287942133
34755,1.289038403
34756,1.290137037
34757,1.291238038
34758,1.292341407
34759,1.293447145
34760,1.294555254
34761,1.295665736
34762,1.296778593
34763,1.297893825
34764,1.299011434
34765,1.300131422
34766,1.301253791
34767,1.302378542
34768,1.303505677
34769,1.304635197
34770,1
34771,1
34772,1
34773,1
34774,1.310318633
34775,5
34776,1
34777,1
34778,1.513061854
34779,1
34780,4
34781,2.852547729
34782,1
34783,4
34784,6
34785,2
34786,15
34787,7
34788,3
34789,5
34790,6
34791,5.262409395
34792,1
34793,1.078314476
34794,0
34795,0
34796,0
34797,1
34798,0
34799,0.718504873
34800,2
34801,1
34802,3.067804822
34803,5
34804,1
34805,5
34806,4
34807,3.286651479
34808,3.068960202
34809,2
34810,2.616622484
34811,2.392250992
34812,2
34813,1.972790109
34814,1.787975665
34815,1.626621853
34816,1
34817,4
34818,1.334698938
34819,1.318562387
34820,1
34821,1
34822,1
34823,1
34824,1
34825,2.32064142
34826,5
34827,2.867099301
34828,3.097320376
34829,3
34830,1
34831,6
34832,4
34833,2
34834,3
34835,3
34836,2
34837,3
34838,3
34839,2
34840,2.050561502
34841,3
34842,1.821980607
34843,1.741227109
34844,1.679050672
34845,1
34846,1.599086257
34847,1
34848,1
34849,1
34850,1
34851,1.525776172
34852,5
34853,1
34854,1
34855,1.676649108
34856,1
34857,4
34858,3.221277662
34859,1
34860,4
34861,6
34862,2
34863,15
34864,7
34865,3
34866,5
34867,6
34868,3.476639629
34869,1
34870,1.792145271
34871,1.281519616
34872,0.976973845
34873,0.851702637
34874,1
34875,1.031762624
34876,1.283483174
34877,2
34878,1
34879,2.363743197
34880,5
34881,1
34882,5
34883,4
34884,3.646504206
34885,3.63061259
34886,2
34887,3.357839742
34888,3.131176314
34889,2
34890,2.572839956
34891,2.27138483
34892,1.975216941
34893,1
34894,4
34895,1.269525716
34896,1.145595793
34897,1
34898,1
34899,1
34900,1
34901,1
34902,2.371295186
34903,5
34904,3.143435512
34905,3.424729009
34906,3
34907,1
34908,6
34909,4
34910,2
34911,3
34912,3
34913,2
34914,3
34915,3
34916,2
34917,2.194248251
34918,3
34919,1.982704939
34920,1.88889153
34921,1.803405521
34922,1
34923,1.658481405
34924,1.599576151
34925,1
34926,1
34927,1
34928,1
34929,1.451274978
34930,5
34931,1
34932,1
34933,1.728149103
34934,1
34935,4
34936,3.258588813
34937,1
34938,4
34939,6
34940,2
34941,15
34942,7
34943,3
34944,5
34945,6
34946,3.477993863
34947,1
34948,1.802804806
34949,1.294341451
34950,0.990457014
34951,0.864586915
34952,1
34953,1.040631397
34954,1.289416814
34955,2
34956,1
34957,2.360050791
34958,5
34959,1
34960,5
34961,4
34962,3.638392005
34963,3.624959542
34964,2
34965,3.35937231
34966,3.13689351
34967,2
34968,2.586755463
34969,2.288772184
34970,1.995296715
34971,1
34972,4
34973,1.290297007
34974,1.163232618
34975,1
34976,1
34977,1
34978,1
34979,1
34980,2.327304346
34981,5
34982,3.08954251
34983,3.377419185
34984,3
34985,1
34986,6
34987,4
34988,2
34989,3
34990,3
34991,2
34992,3
34993,3
34994,2
34995,2.11398683
34996,3
34997,1.90232108
34998,1.817390431
34999,1.744912295
35000,1
35001,1.632866649
35002,1
35003,1
35004,1
35005,1
35006,1.49285054
35007,5
35008,1
35009,1
35010,1.689267829
35011,1
35012,4
35013,3.237423747
35014,1
35015,4
35016,6
35017,2
35018,15
35019,7
35020,3
35021,5
35022,6
35023,3.43429992
35024,1
35025,1.598303538
35026,1.060307357
35027,0.75597007
35028,0.652978608
35029,1
35030,0.921780871
35031,1.228948453
35032,2
35033,1
35034,2.453760145
35035,5
35036,1
35037,5
35038,4
35039,3.630283214
35040,3.572468265
35041,2
35042,3.24028832
35043,2.99568425
35044,2
35045,2.423850227
35046,2.126381198
35047,1.841051442
35048,1
35049,4
35050,1.206702429
35051,1.118734384
35052,1
35053,1
35054,1
35055,1
35056,1
35057,2.410067766
35058,5
35059,3.032830493
35060,3.258644316
35061,3
35062,1
35063,6
35064,4
35065,2
35066,3
35067,3
35068,2
35069,3
35070,3
35071,2
35072,2.573223313
35073,3
35074,2.998602891
35075,3.249026557
35076,3.493720372
35077,1
35078,5
35079,6
35080,6
35081,1
35082,3
35083,9
35084,19
35085,16
35086,12
35087,5
35088,13
35089,18
35090,13
35091,18
35092,21
35093,42
35094,36
35095,45
35096,13
35097,17
35098,18
35099,35
35100,7
35101,11
35102,15
35103,1
35104,0
35105,4
35106,13
35107,6.766810852
35108,2
35109,10
35110,4
35111,5
35112,7
35113,1
35114,3
35115,16
35116,14
35117,4
35118,4
35119,1
35120,3
35121,10
35122,7
35123,2
35124,6
35125,3
35126,6
35127,8.695259949
35128,10.13741018
35129,10
35130,5
35131,6
35132,13
35133,28
35134,10
35135,27
35136,3
35137,16
35138,5
35139,11
35140,26
35141,32
35142,15
35143,27
35144,15
35145,12
35146,20
35147,3
35148,13
35149,5
35150,7
35151,2
35152,2
35153,11
35154,2
35155,5
35156,6
35157,6
35158,1
35159,3
35160,9
35161,19
35162,16
35163,12
35164,5
35165,13
35166,18
35167,13
35168,18
35169,21
35170,42
35171,36
35172,45
35173,13
35174,17
35175,18
35176,35
35177,7
35178,11
35179,15
35180,1
35181,0.655535155
35182,4
35183,13
35184,5.269599997
35185,2
35186,10
35187,4
35188,5
35189,7
35190,1
35191,3
35192,16
35193,14
35194,4
35195,4
35196,1
35197,3
35198,10
35199,7
35200,2
35201,6
35202,3
35203,6
35204,7.339694978
35205,8.591794925
35206,10
35207,5
35208,6
35209,13
35210,28
35211,10
35212,27
35213,3
35214,16
35215,5
35216,11
35217,26
35218,32
35219,15
35220,27
35221,15
35222,12
35223,20
35224,3
35225,13
35226,5
35227,7
35228,2
35229,2
35230,11
35231,2
35232,5
35233,6
35234,6
35235,1
35236,3
35237,9
35238,19
35239,16
35240,12
35241,5
35242,13
35243,18
35244,13
35245,18
35246,21
35247,42
35248,36
35249,45
35250,13
35251,17
35252,18
35253,35
35254,7
35255,11
35256,15
35257,1
35258,0
35259,4
35260,13
35261,7.199779179
35262,2
35263,10
35264,4
35265,5
35266,7
35267,1
35268,3
35269,16
35270,14
35271,4
35272,4
35273,1
35274,3
35275,10
35276,7
35277,2
35278,6
35279,3
35280,6
35281,7.755292982
35282,7.956360939
35283,10
35284,5
35285,6
35286,13
35287,28
35288,10
35289,27
35290,3
35291,16
35292,5
35293,11
35294,26
35295,32
35296,15
35297,27
35298,15
35299,12
35300,20
35301,3
35302,13
35303,5
35304,7
35305,2
35306,2
35307,11
35308,2
35309,5
35310,6
35311,6
35312,1
35313,3
35314,9
35315,19
35316,16
35317,12
35318,5
35319,13
35320,18
35321,13
35322,18
35323,21
35324,42
35325,36
35326,45
35327,13
35328,17
35329,18
35330,35
35331,7
35332,11
35333,15
35334,1
35335,0.655409075
35336,4
35337,13
35338,5.270946014
35339,2
35340,10
35341,4
35342,5
35343,7
35344,1
35345,3
35346,16
35347,14
35348,4
35349,4
35350,1
35351,3
35352,10
35353,7
35354,2
35355,6
35356,3
35357,6
35358,6.812705823
35359,7.28980963
35360,10
35361,5
35362,6
35363,13
35364,28
35365,10
35366,27
35367,3
35368,16
35369,5
35370,11
35371,26
35372,32
35373,15
35374,27
35375,15
35376,12
35377,20
35378,3
35379,13
35380,5
35381,7
35382,2
35383,2
35384,11
35385,2
35386,13
35387,11
35388,7
35389,3
35390,7
35391,28
35392,50
35393,28
35394,17
35395,9
35396,42
35397,46
35398,10
35399,26
35400,33
35401,31
35402,45
35403,46
35404,13
35405,17
35406,16
35407,25
35408,17
35409,16
35410,20
35411,5
35412,6
35413,5
35414,4
35415,2
35416,1
35417,20
35418,9
35419,16
35420,8
35421,2
35422,15
35423,37
35424,30
35425,6
35426,12
35427,8.738235742
35428,6
35429,22
35430,20
35431,5
35432,7
35433,14
35434,9
35435,0.399225019
35436,1
35437,10
35438,2
35439,23
35440,13
35441,31
35442,16
35443,18
35444,7
35445,14
35446,11
35447,31
35448,46
35449,32
35450,23
35451,41
35452,23
35453,26
35454,39
35455,6
35456,11
35457,1
35458,7
35459,5
35460,22
35461,15
35462,1
35463,13
35464,11
35465,7
35466,3
35467,7
35468,28
35469,50
35470,28
35471,17
35472,9
35473,42
35474,46
35475,10
35476,26
35477,33
35478,31
35479,45
35480,46
35481,13
35482,17
35483,16
35484,25
35485,17
35486,16
35487,20
35488,5
35489,6
35490,5
35491,4
35492,2
35493,1
35494,20
35495,9
35496,16
35497,8
35498,2
35499,15
35500,37
35501,30
35502,6
35503,12
35504,8.039720083
35505,6
35506,22
35507,20
35508,5
35509,7
35510,14
35511,9
35512,1.250533444
35513,1
35514,10
35515,2
35516,23
35517,13
35518,31
35519,16
35520,18
35521,7
35522,14
35523,11
35524,31
35525,46
35526,32
35527,23
35528,41
35529,23
35530,26
35531,39
35532,6
35533,11
35534,1
35535,7
35536,5
35537,22
35538,15
35539,1
35540,2
35541,13
35542,11
35543,7
35544,3
35545,7
35546,28
35547,50
35548,28
35549,17
35550,9
35551,42
35552,46
35553,10
35554,26
35555,33
35556,31
35557,45
35558,46
35559,13
35560,17
35561,16
35562,25
35563,17
35564,16
35565,20
35566,5
35567,6
35568,5
35569,4
35570,2
35571,1
35572,20
35573,9
35574,16
35575,8
35576,2
35577,15
35578,37
35579,30
35580,6
35581,12
35582,8.039720059
35583,6
35584,22
35585,20
35586,5
35587,7
35588,14
35589,9
35590,1.250524803
35591,1
35592,10
35593,2
35594,23
35595,13
35596,31
35597,16
35598,18
35599,7
35600,14
35601,11
35602,31
35603,46
35604,32
35605,23
35606,41
35607,23
35608,26
35609,39
35610,6
35611,11
35612,1
35613,7
35614,5
35615,22
35616,15
35617,1
35618,13
35619,11
35620,7
35621,3
35622,7
35623,28
35624,50
35625,28
35626,17
35627,9
35628,42
35629,46
35630,10
35631,26
35632,33
35633,31
35634,45
35635,46
35636,13
35637,17
35638,16
35639,25
35640,17
35641,16
35642,20
35643,5
35644,6
35645,5
35646,4
35647,2
35648,1
35649,20
35650,9
35651,16
35652,8
35653,2
35654,15
35655,37
35656,30
35657,6
35658,12
35659,7.368944735
35660,6
35661,22
35662,20
35663,5
35664,7
35665,14
35666,9
35667,0.562054008
35668,1
35669,10
35670,2
35671,23
35672,13
35673,31
35674,16
35675,18
35676,7
35677,14
35678,11
35679,31
35680,46
35681,32
35682,23
35683,41
35684,23
35685,26
35686,39
35687,6
35688,11
35689,1
35690,7
35691,5
35692,22
35693,15
35694,1
35695,21
35696,13
35697,7
35698,1
35699,7
35700,22
35701,29
35702,16
35703,24
35704,7
35705,25
35706,44
35707,22
35708,18
35709,50
35710,63
35711,43
35712,89
35713,20
35714,32
35715,20
35716,32
35717,26
35718,25
35719,14
35720,5
35721,1
35722,9
35723,1
35724,0
35725,4
35726,46
35727,5
35728,8
35729,15
35730,1
35731,23
35732,35
35733,34
35734,17
35735,28
35736,13.51404613
35737,11
35738,41
35739,5
35740,8
35741,3
35742,12
35743,19
35744,3
35745,7.081940041
35746,14
35747,9
35748,25
35749,11
35750,40
35751,36
35752,26
35753,10
35754,26
35755,8
35756,65
35757,49
35758,64
35759,65
35760,59
35761,21
35762,30
35763,80
35764,4
35765,24
35766,2
35767,4
35768,2
35769,12
35770,13
35771,3
35772,21
35773,13
35774,7
35775,1
35776,7
35777,22
35778,29
35779,16
35780,24
35781,7
35782,25
35783,44
35784,22
35785,18
35786,50
35787,63
35788,43
35789,89
35790,20
35791,32
35792,20
35793,32
35794,26
35795,25
35796,14
35797,5
35798,1
35799,9
35800,1
35801,0
35802,4
35803,46
35804,5
35805,8
35806,15
35807,1
35808,23
35809,35
35810,34
35811,17
35812,28
35813,13.5254304
35814,11
35815,41
35816,5
35817,8
35818,3
35819,12
35820,19
35821,3
35822,6.881950683
35823,14
35824,9
35825,25
35826,11
35827,40
35828,36
35829,26
35830,10
35831,26
35832,8
35833,65
35834,49
35835,64
35836,65
35837,59
35838,21
35839,30
35840,80
35841,4
35842,24
35843,2
35844,4
35845,2
35846,12
35847,13
35848,3
35849,21
35850,13
35851,7
35852,1
35853,7
35854,22
35855,29
35856,16
35857,24
35858,7
35859,25
35860,44
35861,22
35862,18
35863,50
35864,63
35865,43
35866,89
35867,20
35868,32
35869,20
35870,32
35871,26
35872,25
35873,14
35874,5
35875,1
35876,9
35877,1
35878,0
35879,4
35880,46
35881,5
35882,8
35883,15
35884,1
35885,23
35886,35
35887,34
35888,17
35889,28
35890,13.06931306
35891,11
35892,41
35893,5
35894,8
35895,3
35896,12
35897,19
35898,3
35899,7.082159724
35900,14
35901,9
35902,25
35903,11
35904,40
35905,36
35906,26
35907,10
35908,26
35909,8
35910,65
35911,49
35912,64
35913,65
35914,59
35915,21
35916,30
35917,80
35918,4
35919,24
35920,2
35921,4
35922,2
35923,12
35924,13
35925,3
35926,21
35927,13
35928,7
35929,1
35930,7
35931,22
35932,29
35933,16
35934,24
35935,7
35936,25
35937,44
35938,22
35939,18
35940,50
35941,63
35942,43
35943,89
35944,20
35945,32
35946,20
35947,32
35948,26
35949,25
35950,14
35951,5
35952,1
35953,9
35954,1
35955,0
35956,4
35957,46
35958,5
35959,8
35960,15
35961,1
35962,23
35963,35
35964,34
35965,17
35966,28
35967,13.01768974
35968,11
35969,41
35970,5
35971,8
35972,3
35973,12
35974,19
35975,3
35976,6.881928865
35977,14
35978,9
35979,25
35980,11
35981,40
35982,36
35983,26
35984,10
35985,26
35986,8
35987,65
35988,49
35989,64
35990,65
35991,59
35992,21
35993,30
35994,80
35995,4
35996,24
35997,2
35998,4
35999,2
36000,12
36001,13
36002,3
36003,24
36004,11
36005,11
36006,2
36007,5
36008,18
36009,27
36010,33
36011,21
36012,9
36013,11
36014,43
36015,16
36016,24
36017,56
36018,48
36019,49
36020,73
36021,20
36022,11
36023,29
36024,46
36025,15
36026,18
36027,18
36028,1
36029,4
36030,13
36031,1
36032,2
36033,1
36034,15
36035,10
36036,10
36037,11
36038,2
36039,33
36040,56
36041,28
36042,11
36043,23
36044,10.81304177
36045,5
36046,28
36047,9
36048,3
36049,12
36050,3
36051,19
36052,13.99114759
36053,2
36054,9
36055,6
36056,11
36057,15
36058,24
36059,16
36060,26
36061,4
36062,11
36063,10
36064,9
36065,47
36066,64
36067,47
36068,35
36069,15
36070,27
36071,51
36072,11
36073,29
36074,8
36075,15
36076,2
36077,12
36078,27
36079,3
36080,9.3802439
36081,24
36082,11
36083,11
36084,2
36085,5
36086,18
36087,27
36088,33
36089,21
36090,9
36091,11
36092,43
36093,16
36094,24
36095,56
36096,48
36097,49
36098,73
36099,20
36100,11
36101,29
36102,46
36103,15
36104,18
36105,18
36106,1
36107,4
36108,13
36109,1
36110,2
36111,1
36112,15
36113,10
36114,10
36115,11
36116,2
36117,33
36118,56
36119,28
36120,11
36121,23
36122,10.81093281
36123,5
36124,28
36125,9
36126,3
36127,12
36128,3
36129,19
36130,14.01824944
36131,2
36132,9
36133,6
36134,11
36135,15
36136,24
36137,16
36138,26
36139,4
36140,11
36141,10
36142,9
36143,47
36144,64
36145,47
36146,35
36147,15
36148,27
36149,51
36150,11
36151,29
36152,8
36153,15
36154,2
36155,12
36156,27
36157,3
36158,24
36159,11
36160,11
36161,2
36162,5
36163,18
36164,27
36165,33
36166,21
36167,9
36168,11
36169,43
36170,16
36171,24
36172,56
36173,48
36174,49
36175,73
36176,20
36177,11
36178,29
36179,46
36180,15
36181,18
36182,18
36183,1
36184,4
36185,13
36186,1
36187,2
36188,1
36189,15
36190,10
36191,10
36192,11
36193,2
36194,33
36195,56
36196,28
36197,11
36198,23
36199,11.9983507
36200,5
36201,28
36202,9
36203,3
36204,12
36205,3
36206,19
36207,13.60183657
36208,2
36209,9
36210,6
36211,11
36212,15
36213,24
36214,16
36215,26
36216,4
36217,11
36218,10
36219,9
36220,47
36221,64
36222,47
36223,35
36224,15
36225,27
36226,51
36227,11
36228,29
36229,8
36230,15
36231,2
36232,12
36233,27
36234,3
36235,24
36236,11
36237,11
36238,2
36239,5
36240,18
36241,27
36242,33
36243,21
36244,9
36245,11
36246,43
36247,16
36248,24
36249,56
36250,48
36251,49
36252,73
36253,20
36254,11
36255,29
36256,46
36257,15
36258,18
36259,18
36260,1
36261,4
36262,13
36263,1
36264,2
36265,1
36266,15
36267,10
36268,10
36269,11
36270,2
36271,33
36272,56
36273,28
36274,11
36275,23
36276,10.8140946
36277,5
36278,28
36279,9
36280,3
36281,12
36282,3
36283,19
36284,14.63039797
36285,2
36286,9
36287,6
36288,11
36289,15
36290,24
36291,16
36292,26
36293,4
36294,11
36295,10
36296,9
36297,47
36298,64
36299,47
36300,35
36301,15
36302,27
36303,51
36304,11
36305,29
36306,8
36307,15
36308,2
36309,12
36310,27
36311,3
36312,23
36313,24
36314,24
36315,7
36316,20
36317,23
36318,33
36319,23
36320,27
36321,3
36322,31
36323,37
36324,8
36325,37
36326,37
36327,46
36328,39
36329,62
36330,14
36331,19
36332,21
36333,40
36334,12
36335,13
36336,16
36337,7
36338,4
36339,5
36340,1
36341,2
36342,2
36343,18
36344,10
36345,18
36346,9
36347,1
36348,17
36349,58
36350,45
36351,8
36352,32
36353,3
36354,18
36355,59
36356,16
36357,6
36358,34
36359,3
36360,31
36361,2
36362,4
36363,43
36364,4
36365,19
36366,18
36367,38
36368,18
36369,27
36370,5
36371,16
36372,10
36373,7
36374,62
36375,57
36376,68
36377,57
36378,42
36379,53
36380,75
36381,20
36382,49
36383,9
36384,23
36385,1
36386,26
36387,20
36388,2
36389,23
36390,24
36391,24
36392,7
36393,20
36394,23
36395,33
36396,23
36397,27
36398,3
36399,31
36400,37
36401,8
36402,37
36403,37
36404,46
36405,39
36406,62
36407,14
36408,19
36409,21
36410,40
36411,12
36412,13
36413,16
36414,7
36415,4
36416,5
36417,1
36418,2
36419,2
36420,18
36421,10
36422,18
36423,9
36424,1
36425,17
36426,58
36427,45
36428,8
36429,32
36430,3
36431,18
36432,59
36433,16
36434,6
36435,34
36436,3
36437,31
36438,2
36439,4
36440,43
36441,4
36442,19
36443,18
36444,38
36445,18
36446,27
36447,5
36448,16
36449,10
36450,7
36451,62
36452,57
36453,68
36454,57
36455,42
36456,53
36457,75
36458,20
36459,49
36460,9
36461,23
36462,1
36463,26
36464,20
36465,2
36466,23
36467,24
36468,24
36469,7
36470,20
36471,23
36472,33
36473,23
36474,27
36475,3
36476,31
36477,37
36478,8
36479,37
36480,37
36481,46
36482,39
36483,62
36484,14
36485,19
36486,21
36487,40
36488,12
36489,13
36490,16
36491,7
36492,4
36493,5
36494,1
36495,2
36496,2
36497,18
36498,10
36499,18
36500,9
36501,1
36502,17
36503,58
36504,45
36505,8
36506,32
36507,3
36508,18
36509,59
36510,16
36511,6
36512,34
36513,3
36514,31
36515,2
36516,4
36517,43
36518,4
36519,19
36520,18
36521,38
36522,18
36523,27
36524,5
36525,16
36526,10
36527,7
36528,62
36529,57
36530,68
36531,57
36532,42
36533,53
36534,75
36535,20
36536,49
36537,9
36538,23
36539,1
36540,26
36541,20
36542,2
36543,23
36544,24
36545,24
36546,7
36547,20
36548,23
36549,33
36550,23
36551,27
36552,3
36553,31
36554,37
36555,8
36556,37
36557,37
36558,46
36559,39
36560,62
36561,14
36562,19
36563,21
36564,40
36565,12
36566,13
36567,16
36568,7
36569,4
36570,5
36571,1
36572,2
36573,2
36574,18
36575,10
36576,18
36577,9
36578,1
36579,17
36580,58
36581,45
36582,8
36583,32
36584,3
36585,18
36586,59
36587,16
36588,6
36589,34
36590,3
36591,31
36592,2
36593,4
36594,43
36595,4
36596,19
36597,18
36598,38
36599,18
36600,27
36601,5
36602,16
36603,10
36604,7
36605,62
36606,57
36607,68
36608,57
36609,42
36610,53
36611,75
36612,20
36613,49
36614,9
36615,23
36616,1
36617,26
36618,20
36619,2
36620,19
36621,26
36622,33
36623,7
36624,9
36625,15
36626,41
36627,27
36628,20
36629,6
36630,25
36631,49
36632,20
36633,22
36634,51
36635,40
36636,68
36637,77
36638,18
36639,26
36640,18
36641,40
36642,15
36643,26
36644,21
36645,2
36646,11
36647,7
36648,9
36649,0.220474101
36650,2
36651,21
36652,2
36653,22
36654,11
36655,4
36656,25
36657,45
36658,51
36659,11
36660,36
36661,7
36662,25
36663,60
36664,19
36665,11
36666,23
36667,14
36668,51
36669,6
36670,6
36671,22
36672,10
36673,26
36674,12
36675,23
36676,32
36677,38
36678,11
36679,21
36680,16
36681,14
36682,75
36683,76
36684,52
36685,45
36686,40
36687,46
36688,83
36689,20
36690,75
36691,10
36692,32
36693,2
36694,21
36695,13
36696,9
36697,19
36698,26
36699,33
36700,7
36701,9
36702,15
36703,41
36704,27
36705,20
36706,6
36707,25
36708,49
36709,20
36710,22
36711,51
36712,40
36713,68
36714,77
36715,18
36716,26
36717,18
36718,40
36719,15
36720,26
36721,21
36722,2
36723,11
36724,7
36725,9
36726,0.17115312
36727,2
36728,21
36729,2
36730,22
36731,11
36732,4
36733,25
36734,45
36735,51
36736,11
36737,36
36738,7
36739,25
36740,60
36741,19
36742,11
36743,23
36744,14
36745,51
36746,6
36747,6
36748,22
36749,10
36750,26
36751,12
36752,23
36753,32
36754,38
36755,11
36756,21
36757,16
36758,14
36759,75
36760,76
36761,52
36762,45
36763,40
36764,46
36765,83
36766,20
36767,75
36768,10
36769,32
36770,2
36771,21
36772,13
36773,9
36774,19
36775,26
36776,33
36777,7
36778,9
36779,15
36780,41
36781,27
36782,20
36783,6
36784,25
36785,49
36786,20
36787,22
36788,51
36789,40
36790,68
36791,77
36792,18
36793,26
36794,18
36795,40
36796,15
36797,26
36798,21
36799,2
36800,11
36801,7
36802,9
36803,0.385897059
36804,2
36805,21
36806,2
36807,22
36808,11
36809,4
36810,25
36811,45
36812,51
36813,11
36814,36
36815,7
36816,25
36817,60
36818,19
36819,11
36820,23
36821,14
36822,51
36823,6
36824,6
36825,22
36826,10
36827,26
36828,12
36829,23
36830,32
36831,38
36832,11
36833,21
36834,16
36835,14
36836,75
36837,76
36838,52
36839,45
36840,40
36841,46
36842,83
36843,20
36844,75
36845,10
36846,32
36847,2
36848,21
36849,13
36850,9
36851,19
36852,26
36853,33
36854,7
36855,9
36856,15
36857,41
36858,27
36859,20
36860,6
36861,25
36862,49
36863,20
36864,22
36865,51
36866,40
36867,68
36868,77
36869,18
36870,26
36871,18
36872,40
36873,15
36874,26
36875,21
36876,2
36877,11
36878,7
36879,9
36880,0.214427835
36881,2
36882,21
36883,2
36884,22
36885,11
36886,4
36887,25
36888,45
36889,51
36890,11
36891,36
36892,7
36893,25
36894,60
36895,19
36896,11
36897,23
36898,14
36899,51
36900,6
36901,6
36902,22
36903,10
36904,26
36905,12
36906,23
36907,32
36908,38
36909,11
36910,21
36911,16
36912,14
36913,75
36914,76
36915,52
36916,45
36917,40
36918,46
36919,83
36920,20
36921,75
36922,10
36923,32
36924,2
36925,21
36926,13
36927,9
36928,13.6855298
36929,21
36930,28
36931,16
36932,2
36933,10
36934,10
36935,53
36936,27
36937,27
36938,6
36939,43
36940,52
36941,13
36942,24
36943,63
36944,61
36945,48
36946,64
36947,18
36948,21
36949,27
36950,28
36951,20
36952,19
36953,14
36954,6
36955,3
36956,10
36957,7
36958,1
36959,4
36960,8
36961,7
36962,17
36963,11
36964,6
36965,30
36966,45
36967,31
36968,7
36969,29
36970,5
36971,23
36972,26
36973,15
36974,2
36975,21
36976,10
36977,42
36978,22.49936311
36979,2
36980,31
36981,12
36982,12
36983,14
36984,48
36985,32
36986,36
36987,28
36988,15
36989,22
36990,10
36991,60
36992,56
36993,45
36994,74
36995,36
36996,48
36997,76
36998,10
36999,40
37000,8
37001,18
37002,2
37003,19
37004,17
37005,4
37006,21
37007,28
37008,16
37009,2
37010,10
37011,10
37012,53
37013,27
37014,27
37015,6
37016,43
37017,52
37018,13
37019,24
37020,63
37021,61
37022,48
37023,64
37024,18
37025,21
37026,27
37027,28
37028,20
37029,19
37030,14
37031,6
37032,3
37033,10
37034,7
37035,1
37036,4
37037,8
37038,7
37039,17
37040,11
37041,6
37042,30
37043,45
37044,31
37045,7
37046,29
37047,5
37048,23
37049,26
37050,15
37051,2
37052,21
37053,10
37054,42
37055,22.54416059
37056,2
37057,31
37058,12
37059,12
37060,14
37061,48
37062,32
37063,36
37064,28
37065,15
37066,22
37067,10
37068,60
37069,56
37070,45
37071,74
37072,36
37073,48
37074,76
37075,10
37076,40
37077,8
37078,18
37079,2
37080,19
37081,17
37082,4
37083,21
37084,28
37085,16
37086,2
37087,10
37088,10
37089,53
37090,27
37091,27
37092,6
37093,43
37094,52
37095,13
37096,24
37097,63
37098,61
37099,48
37100,64
37101,18
37102,21
37103,27
37104,28
37105,20
37106,19
37107,14
37108,6
37109,3
37110,10
37111,7
37112,1
37113,4
37114,8
37115,7
37116,17
37117,11
37118,6
37119,30
37120,45
37121,31
37122,7
37123,29
37124,5
37125,23
37126,26
37127,15
37128,2
37129,21
37130,10
37131,42
37132,22.54416059
37133,2
37134,31
37135,12
37136,12
37137,14
37138,48
37139,32
37140,36
37141,28
37142,15
37143,22
37144,10
37145,60
37146,56
37147,45
37148,74
37149,36
37150,48
37151,76
37152,10
37153,40
37154,8
37155,18
37156,2
37157,19
37158,17
37159,4
37160,21
37161,28
37162,16
37163,2
37164,10
37165,10
37166,53
37167,27
37168,27
37169,6
37170,43
37171,52
37172,13
37173,24
37174,63
37175,61
37176,48
37177,64
37178,18
37179,21
37180,27
37181,28
37182,20
37183,19
37184,14
37185,6
37186,3
37187,10
37188,7
37189,1
37190,4
37191,8
37192,7
37193,17
37194,11
37195,6
37196,30
37197,45
37198,31
37199,7
37200,29
37201,5
37202,23
37203,26
37204,15
37205,2
37206,21
37207,10
37208,42
37209,22.49924976
37210,2
37211,31
37212,12
37213,12
37214,14
