,Community,month,year,Street_lights
2553,36,8,2012,3
2554,36,9,2010,1
2555,36,9,2011,3
2556,36,9,2013,2
2557,36,10,2010,2
2558,36,10,2011,1
2559,36,10,2012,1
2560,36,10,2014,1
2561,36,10,2016,2
2562,36,11,2011,1
2563,36,11,2012,3
2564,36,11,2014,1
2565,36,11,2016,1
2566,36,12,2010,1
2567,36,12,2011,4
2568,37,1,2011,7
2569,37,1,2012,1
2570,37,1,2013,2
2571,37,1,2014,3
2572,37,1,2015,7
2573,37,1,2016,1
2574,37,1,2018,2
2575,37,2,2011,3
2576,37,2,2013,1
2577,37,2,2014,2
2578,37,2,2017,4
2579,37,3,2011,4
2580,37,3,2012,4
2581,37,3,2013,1
2582,37,3,2015,1
2583,37,3,2016,2
2584,37,3,2017,2
2585,37,3,2018,5
2586,37,4,2011,4
2587,37,4,2012,3
2588,37,4,2013,2
2589,37,4,2015,2
2590,37,4,2016,1
2591,37,4,2018,3
2592,37,5,2010,1
2593,37,5,2011,6
2594,37,5,2012,4
2595,37,5,2013,4
2596,37,5,2014,4
2597,37,5,2015,3
2598,37,5,2016,2
2599,37,5,2017,5
2600,37,5,2018,2
2601,37,6,2010,1
2602,37,6,2011,2
2603,37,6,2012,7
2604,37,6,2013,6
2605,37,6,2014,1
2606,37,6,2015,9
2607,37,6,2016,4
2608,37,6,2017,2
2609,37,6,2018,3
2610,37,7,2010,3
2611,37,7,2011,11
2612,37,7,2012,5
2613,37,7,2013,3
2614,37,7,2015,1
2615,37,7,2018,4
2616,37,8,2010,3
2617,37,8,2011,8
2618,37,8,2012,5
2619,37,8,2013,4
2620,37,8,2014,2
2621,37,8,2015,3
2622,37,8,2016,2
2623,37,8,2017,2
2624,37,8,2018,1
2625,37,9,2010,1
2626,37,9,2011,7
2627,37,9,2012,2
2628,37,9,2013,5
2629,37,9,2014,1
2630,37,9,2015,2
2631,37,9,2016,2
2632,37,9,2018,4
2633,37,10,2010,2
2634,37,10,2011,5
2635,37,10,2012,3
2636,37,10,2014,1
2637,37,10,2016,7
2638,37,10,2017,1
2639,37,11,2011,6
2640,37,11,2012,5
2641,37,11,2013,2
2642,37,11,2014,5
2643,37,11,2015,3
2644,37,12,2010,2
2645,37,12,2011,3
2646,37,12,2012,3
2647,37,12,2014,3
2648,37,12,2015,3
2649,37,12,2016,2
2650,37,12,2017,2
2651,38,1,2011,15
2652,38,1,2012,11
2653,38,1,2013,9
2654,38,1,2014,1
2655,38,1,2015,1
2656,38,1,2016,1
2657,38,2,2011,7
2658,38,2,2012,7
2659,38,2,2013,2
2660,38,2,2014,6
2661,38,2,2016,3
2662,38,2,2017,5
2663,38,2,2018,3
2664,38,3,2011,18
2665,38,3,2012,14
2666,38,3,2013,5
2667,38,3,2014,4
2668,38,3,2015,2
2669,38,3,2017,1
2670,38,4,2010,6
2671,38,4,2011,10
2672,38,4,2012,18
2673,38,4,2013,2
2674,38,4,2014,5
2675,38,4,2015,3
2676,38,4,2016,2
2677,38,4,2017,1
2678,38,4,2018,6
2679,38,5,2010,4
2680,38,5,2011,16
2681,38,5,2012,13
2682,38,5,2013,7
2683,38,5,2014,5
2684,38,5,2015,6
2685,38,5,2016,4
2686,38,5,2017,3
2687,38,5,2018,4
2688,38,6,2009,1
2689,38,6,2011,10
2690,38,6,2012,13
2691,38,6,2013,9
2692,38,6,2014,15
2693,38,6,2015,5
2694,38,6,2016,4
2695,38,6,2017,1
2696,38,6,2018,4
2697,38,7,2010,5
2698,38,7,2011,14
2699,38,7,2012,23
2700,38,7,2013,14
2701,38,7,2014,4
2702,38,7,2015,7
2703,38,7,2016,2
2704,38,7,2017,2
2705,38,7,2018,3
2706,38,8,2010,5
2707,38,8,2011,17
2708,38,8,2012,18
2709,38,8,2013,5
2710,38,8,2014,4
2711,38,8,2015,6
2712,38,8,2016,5
2713,38,8,2017,1
2714,38,8,2018,2
2715,38,9,2010,5
2716,38,9,2011,13
2717,38,9,2012,15
2718,38,9,2013,9
2719,38,9,2014,5
2720,38,9,2015,4
2721,38,9,2016,7
2722,38,9,2017,3
2723,38,9,2018,3
2724,38,10,2010,6
2725,38,10,2011,11
2726,38,10,2012,14
2727,38,10,2013,6
2728,38,10,2014,1
2729,38,10,2015,1
2730,38,10,2016,4
2731,38,10,2017,5
2732,38,10,2018,2
2733,38,11,2010,1
2734,38,11,2011,10
2735,38,11,2012,14
2736,38,11,2013,1
2737,38,11,2014,2
2738,38,11,2015,4
2739,38,11,2016,2
2740,38,11,2017,2
2741,38,12,2009,1
2742,38,12,2010,3
2743,38,12,2011,6
2744,38,12,2012,4
2745,38,12,2013,4
2746,38,12,2014,3
2747,38,12,2015,6
2748,38,12,2016,1
2749,38,12,2017,1
2750,39,1,2010,1
2751,39,1,2011,3
2752,39,1,2012,2
2753,39,1,2013,1
2754,39,1,2014,1
2755,39,1,2016,1
2756,39,1,2017,1
2757,39,2,2011,3
2758,39,2,2012,2
2759,39,2,2013,2
2760,39,2,2017,2
2761,39,2,2018,1
2762,39,3,2010,2
2763,39,3,2011,3
2764,39,3,2012,8
2765,39,3,2013,1
2766,39,3,2014,1
2767,39,3,2015,2
2768,39,3,2016,1
2769,39,4,2012,1
2770,39,4,2013,6
2771,39,4,2014,1
2772,39,4,2015,3
2773,39,4,2016,3
2774,39,4,2017,2
2775,39,4,2018,2
2776,39,5,2010,1
2777,39,5,2011,3
2778,39,5,2012,4
2779,39,5,2013,8
2780,39,5,2014,1
2781,39,5,2015,6
2782,39,5,2017,1
2783,39,6,2011,5
2784,39,6,2012,2
2785,39,6,2013,2
2786,39,6,2014,1
2787,39,7,2010,1
2788,39,7,2011,6
2789,39,7,2012,4
2790,39,7,2013,4
2791,39,7,2015,2
2792,39,7,2017,1
2793,39,8,2011,3
2794,39,8,2012,1
2795,39,8,2015,5
2796,39,8,2016,3
2797,39,8,2017,3
2798,39,9,2010,1
2799,39,9,2011,3
2800,39,9,2012,4
2801,39,9,2013,6
2802,39,9,2014,1
2803,39,9,2017,1
2804,39,9,2018,1
2805,39,10,2011,1
2806,39,10,2012,1
2807,39,10,2013,1
2808,39,10,2015,1
2809,39,10,2016,2
2810,39,10,2017,2
