,Community,month,year,Sanitation_request
4314,47.0,4,2017,1
4315,47.0,4,2018,5
4316,47.0,5,2011,3
4317,47.0,5,2012,6
4318,47.0,5,2013,5
4319,47.0,5,2014,7
4320,47.0,5,2015,4
4321,47.0,5,2016,8
4322,47.0,5,2017,8
4323,47.0,5,2018,10
4324,47.0,6,2011,7
4325,47.0,6,2012,9
4326,47.0,6,2013,8
4327,47.0,6,2014,9
4328,47.0,6,2015,8
4329,47.0,6,2016,9
4330,47.0,6,2017,5
4331,47.0,6,2018,8
4332,47.0,7,2011,5
4333,47.0,7,2012,7
4334,47.0,7,2013,10
4335,47.0,7,2014,2
4336,47.0,7,2015,7
4337,47.0,7,2016,1
4338,47.0,7,2017,1
4339,47.0,7,2018,9
4340,47.0,8,2011,2
4341,47.0,8,2012,4
4342,47.0,8,2014,2
4343,47.0,8,2015,6
4344,47.0,8,2016,8
4345,47.0,8,2017,3
4346,47.0,8,2018,6
4347,47.0,9,2012,2
4348,47.0,9,2013,1
4349,47.0,9,2014,5
4350,47.0,9,2015,8
4351,47.0,9,2016,4
4352,47.0,9,2017,2
4353,47.0,9,2018,2
4354,47.0,10,2011,5
4355,47.0,10,2012,4
4356,47.0,10,2013,2
4357,47.0,10,2014,6
4358,47.0,10,2015,1
4359,47.0,10,2016,8
4360,47.0,10,2017,2
4361,47.0,11,2013,2
4362,47.0,11,2014,1
4363,47.0,11,2015,2
4364,47.0,11,2016,3
4365,47.0,11,2017,1
4366,47.0,12,2012,1
4367,47.0,12,2013,3
4368,47.0,12,2015,6
4369,47.0,12,2016,2
4370,48.0,1,2011,3
4371,48.0,1,2012,14
4372,48.0,1,2013,6
4373,48.0,1,2014,1
4374,48.0,1,2015,8
4375,48.0,1,2016,3
4376,48.0,1,2017,7
4377,48.0,1,2018,7
4378,48.0,2,2011,6
4379,48.0,2,2012,9
4380,48.0,2,2013,7
4381,48.0,2,2014,3
4382,48.0,2,2015,3
4383,48.0,2,2016,11
4384,48.0,2,2017,5
4385,48.0,2,2018,6
4386,48.0,3,2011,11
4387,48.0,3,2012,7
4388,48.0,3,2013,11
4389,48.0,3,2014,13
4390,48.0,3,2015,9
4391,48.0,3,2016,2
4392,48.0,3,2017,8
4393,48.0,3,2018,8
4394,48.0,4,2011,5
4395,48.0,4,2012,17
4396,48.0,4,2013,7
4397,48.0,4,2014,1
4398,48.0,4,2015,7
4399,48.0,4,2016,10
4400,48.0,4,2017,8
4401,48.0,4,2018,6
4402,48.0,5,2011,18
4403,48.0,5,2012,15
4404,48.0,5,2013,28
4405,48.0,5,2014,11
4406,48.0,5,2015,18
4407,48.0,5,2016,16
4408,48.0,5,2017,14
4409,48.0,5,2018,22
4410,48.0,6,2011,25
4411,48.0,6,2012,25
4412,48.0,6,2013,33
4413,48.0,6,2014,27
4414,48.0,6,2015,33
4415,48.0,6,2016,12
4416,48.0,6,2017,17
4417,48.0,6,2018,15
4418,48.0,7,2011,23
4419,48.0,7,2012,25
4420,48.0,7,2013,20
4421,48.0,7,2014,16
4422,48.0,7,2015,29
4423,48.0,7,2016,11
4424,48.0,7,2017,9
4425,48.0,7,2018,22
4426,48.0,8,2011,23
4427,48.0,8,2012,32
4428,48.0,8,2013,7
4429,48.0,8,2014,15
4430,48.0,8,2015,37
4431,48.0,8,2016,25
4432,48.0,8,2017,15
4433,48.0,8,2018,20
4434,48.0,9,2011,13
4435,48.0,9,2012,16
4436,48.0,9,2013,8
4437,48.0,9,2014,15
4438,48.0,9,2015,19
4439,48.0,9,2016,18
4440,48.0,9,2017,11
4441,48.0,9,2018,7
4442,48.0,10,2011,14
4443,48.0,10,2012,8
4444,48.0,10,2013,8
4445,48.0,10,2014,11
4446,48.0,10,2015,7
4447,48.0,10,2016,13
4448,48.0,10,2017,7
4449,48.0,10,2018,6
4450,48.0,11,2011,7
4451,48.0,11,2012,8
4452,48.0,11,2013,4
4453,48.0,11,2014,4
4454,48.0,11,2015,7
4455,48.0,11,2016,13
4456,48.0,11,2017,17
4457,48.0,12,2011,6
4458,48.0,12,2012,7
4459,48.0,12,2013,3
4460,48.0,12,2014,1
4461,48.0,12,2015,8
4462,48.0,12,2016,5
4463,48.0,12,2017,4
4464,49.0,1,2011,10
4465,49.0,1,2012,12
4466,49.0,1,2013,12
4467,49.0,1,2014,11
4468,49.0,1,2015,25
4469,49.0,1,2016,15
4470,49.0,1,2017,17
4471,49.0,1,2018,18
4472,49.0,2,2011,22
4473,49.0,2,2012,16
4474,49.0,2,2013,10
4475,49.0,2,2014,18
4476,49.0,2,2015,15
4477,49.0,2,2016,18
4478,49.0,2,2017,28
4479,49.0,2,2018,23
4480,49.0,3,2011,41
4481,49.0,3,2012,22
4482,49.0,3,2013,28
4483,49.0,3,2014,31
4484,49.0,3,2015,50
4485,49.0,3,2016,42
4486,49.0,3,2017,26
4487,49.0,3,2018,22
4488,49.0,4,2011,28
4489,49.0,4,2012,27
4490,49.0,4,2013,55
4491,49.0,4,2014,46
4492,49.0,4,2015,37
4493,49.0,4,2016,46
4494,49.0,4,2017,31
4495,49.0,4,2018,28
4496,49.0,5,2011,59
4497,49.0,5,2012,82
4498,49.0,5,2013,73
4499,49.0,5,2014,57
4500,49.0,5,2015,91
4501,49.0,5,2016,62
4502,49.0,5,2017,92
4503,49.0,5,2018,86
4504,49.0,6,2011,60
4505,49.0,6,2012,55
4506,49.0,6,2013,66
4507,49.0,6,2014,81
4508,49.0,6,2015,82
4509,49.0,6,2016,93
4510,49.0,6,2017,53
4511,49.0,6,2018,86
4512,49.0,7,2011,26
4513,49.0,7,2012,51
4514,49.0,7,2013,68
4515,49.0,7,2014,69
4516,49.0,7,2015,79
4517,49.0,7,2016,89
4518,49.0,7,2017,50
4519,49.0,7,2018,75
4520,49.0,8,2011,62
4521,49.0,8,2012,79
4522,49.0,8,2013,71
4523,49.0,8,2014,58
4524,49.0,8,2015,71
4525,49.0,8,2016,116
4526,49.0,8,2017,56
4527,49.0,8,2018,38
4528,49.0,9,2011,43
4529,49.0,9,2012,47
4530,49.0,9,2013,37
4531,49.0,9,2014,28
4532,49.0,9,2015,38
4533,49.0,9,2016,82
4534,49.0,9,2017,28
4535,49.0,9,2018,24
4536,49.0,10,2011,24
4537,49.0,10,2012,33
4538,49.0,10,2013,25
4539,49.0,10,2014,21
4540,49.0,10,2015,21
4541,49.0,10,2016,46
4542,49.0,10,2017,31
4543,49.0,10,2018,16
4544,49.0,11,2010,1
4545,49.0,11,2011,15
4546,49.0,11,2012,19
4547,49.0,11,2013,17
4548,49.0,11,2014,13
4549,49.0,11,2015,13
4550,49.0,11,2016,41
4551,49.0,11,2017,14
4552,49.0,12,2010,2
4553,49.0,12,2011,23
4554,49.0,12,2012,20
4555,49.0,12,2013,3
4556,49.0,12,2014,15
4557,49.0,12,2015,18
4558,49.0,12,2016,9
4559,49.0,12,2017,15
4560,50.0,1,2011,2
4561,50.0,1,2012,2
4562,50.0,1,2013,1
4563,50.0,1,2014,1
4564,50.0,1,2017,5
4565,50.0,1,2018,1
4566,50.0,2,2011,5
4567,50.0,2,2012,1
4568,50.0,2,2013,3
4569,50.0,2,2014,2
4570,50.0,2,2015,1
4571,50.0,2,2016,1
4572,50.0,2,2017,1
4573,50.0,2,2018,2
4574,50.0,3,2011,8
4575,50.0,3,2012,2
4576,50.0,3,2013,2
4577,50.0,3,2014,1
4578,50.0,3,2015,7
4579,50.0,3,2016,7
4580,50.0,3,2017,2
4581,50.0,3,2018,7
4582,50.0,4,2011,3
4583,50.0,4,2012,10
4584,50.0,4,2013,2
4585,50.0,4,2014,3
4586,50.0,4,2015,1
4587,50.0,4,2016,3
4588,50.0,4,2017,3
4589,50.0,4,2018,4
4590,50.0,5,2011,6
4591,50.0,5,2012,7
4592,50.0,5,2013,5
4593,50.0,5,2014,6
4594,50.0,5,2015,14
4595,50.0,5,2016,2
4596,50.0,5,2017,13
4597,50.0,5,2018,10
4598,50.0,6,2011,11
4599,50.0,6,2012,8
4600,50.0,6,2013,11
4601,50.0,6,2014,3
4602,50.0,6,2015,7
4603,50.0,6,2016,8
4604,50.0,6,2017,12
4605,50.0,6,2018,15
4606,50.0,7,2011,2
4607,50.0,7,2012,3
4608,50.0,7,2013,6
4609,50.0,7,2014,2
4610,50.0,7,2015,2
4611,50.0,7,2016,5
4612,50.0,7,2017,2
4613,50.0,7,2018,7
4614,50.0,8,2011,2
4615,50.0,8,2012,8
4616,50.0,8,2013,4
4617,50.0,8,2014,4
4618,50.0,8,2015,6
4619,50.0,8,2016,8
4620,50.0,8,2017,7
4621,50.0,8,2018,3
4622,50.0,9,2011,5
4623,50.0,9,2012,5
4624,50.0,9,2013,2
4625,50.0,9,2014,6
4626,50.0,9,2015,1
4627,50.0,9,2016,3
4628,50.0,9,2018,6
4629,50.0,10,2011,4
4630,50.0,10,2012,5
4631,50.0,10,2013,1
4632,50.0,10,2015,7
4633,50.0,10,2016,3
4634,50.0,10,2017,2
4635,50.0,10,2018,1
4636,50.0,11,2011,3
4637,50.0,11,2012,2
4638,50.0,11,2014,4
4639,50.0,11,2016,3
4640,50.0,12,2011,2
4641,50.0,12,2013,2
4642,50.0,12,2014,1
4643,50.0,12,2015,5
4644,50.0,12,2016,2
4645,51.0,1,2011,6
4646,51.0,1,2012,20
4647,51.0,1,2013,6
4648,51.0,1,2014,4
4649,51.0,1,2015,14
4650,51.0,1,2016,3
4651,51.0,1,2017,5
4652,51.0,1,2018,1
4653,51.0,2,2011,7
4654,51.0,2,2012,4
4655,51.0,2,2013,7
4656,51.0,2,2014,3
4657,51.0,2,2015,5
4658,51.0,2,2016,4
4659,51.0,2,2017,7
4660,51.0,2,2018,6
4661,51.0,3,2011,3
4662,51.0,3,2012,15
4663,51.0,3,2013,7
4664,51.0,3,2014,4
4665,51.0,3,2015,12
4666,51.0,3,2016,5
4667,51.0,3,2017,11
4668,51.0,3,2018,13
4669,51.0,4,2011,12
4670,51.0,4,2012,11
4671,51.0,4,2013,9
4672,51.0,4,2014,10
4673,51.0,4,2015,3
4674,51.0,4,2016,7
4675,51.0,4,2017,6
4676,51.0,4,2018,5
4677,51.0,5,2011,34
4678,51.0,5,2012,33
4679,51.0,5,2013,37
4680,51.0,5,2014,26
4681,51.0,5,2015,21
4682,51.0,5,2016,18
4683,51.0,5,2017,15
4684,51.0,5,2018,19
4685,51.0,6,2011,23
4686,51.0,6,2012,14
4687,51.0,6,2013,26
4688,51.0,6,2014,14
4689,51.0,6,2015,20
4690,51.0,6,2016,27
4691,51.0,6,2017,28
4692,51.0,6,2018,11
4693,51.0,7,2011,21
4694,51.0,7,2012,18
4695,51.0,7,2013,19
4696,51.0,7,2014,18
4697,51.0,7,2015,36
4698,51.0,7,2016,22
4699,51.0,7,2017,13
4700,51.0,7,2018,31
4701,51.0,8,2011,22
4702,51.0,8,2012,31
4703,51.0,8,2013,10
4704,51.0,8,2014,18
4705,51.0,8,2015,7
4706,51.0,8,2016,21
4707,51.0,8,2017,16
4708,51.0,8,2018,30
4709,51.0,9,2011,13
4710,51.0,9,2012,23
4711,51.0,9,2013,8
4712,51.0,9,2014,8
4713,51.0,9,2015,12
4714,51.0,9,2016,13
4715,51.0,9,2017,7
4716,51.0,9,2018,13
4717,51.0,10,2011,18
4718,51.0,10,2012,10
4719,51.0,10,2013,15
4720,51.0,10,2014,8
4721,51.0,10,2015,16
4722,51.0,10,2016,24
4723,51.0,10,2017,8
4724,51.0,10,2018,8
4725,51.0,11,2011,11
4726,51.0,11,2012,6
4727,51.0,11,2013,10
4728,51.0,11,2014,8
4729,51.0,11,2015,3
4730,51.0,11,2016,5
4731,51.0,11,2017,8
4732,51.0,12,2011,16
4733,51.0,12,2012,9
4734,51.0,12,2013,3
4735,51.0,12,2014,5
4736,51.0,12,2015,5
4737,51.0,12,2016,6
4738,51.0,12,2017,5
4739,52.0,1,2011,3
4740,52.0,1,2012,5
4741,52.0,1,2013,1
4742,52.0,1,2014,4
4743,52.0,1,2015,7
4744,52.0,1,2016,5
4745,52.0,1,2017,6
4746,52.0,1,2018,2
4747,52.0,2,2011,14
4748,52.0,2,2012,2
4749,52.0,2,2013,2
4750,52.0,2,2014,13
4751,52.0,2,2015,19
4752,52.0,2,2016,7
4753,52.0,2,2017,11
4754,52.0,2,2018,9
4755,52.0,3,2011,12
4756,52.0,3,2012,8
4757,52.0,3,2013,3
4758,52.0,3,2014,8
4759,52.0,3,2015,11
4760,52.0,3,2016,9
4761,52.0,3,2017,3
4762,52.0,3,2018,4
4763,52.0,4,2011,3
4764,52.0,4,2012,2
4765,52.0,4,2013,8
4766,52.0,4,2014,2
4767,52.0,4,2015,10
4768,52.0,4,2016,8
4769,52.0,4,2017,5
4770,52.0,4,2018,11
4771,52.0,5,2011,3
4772,52.0,5,2012,9
4773,52.0,5,2013,10
4774,52.0,5,2014,5
4775,52.0,5,2015,6
4776,52.0,5,2016,10
4777,52.0,5,2017,17
4778,52.0,5,2018,17
4779,52.0,6,2011,14
4780,52.0,6,2012,7
4781,52.0,6,2013,10
4782,52.0,6,2014,4
4783,52.0,6,2015,9
4784,52.0,6,2016,9
4785,52.0,6,2017,8
4786,52.0,6,2018,20
4787,52.0,7,2011,10
4788,52.0,7,2012,9
4789,52.0,7,2013,17
4790,52.0,7,2014,7
4791,52.0,7,2015,7
4792,52.0,7,2016,11
4793,52.0,7,2017,6
4794,52.0,7,2018,18
4795,52.0,8,2011,12
4796,52.0,8,2012,14
4797,52.0,8,2013,8
4798,52.0,8,2014,7
4799,52.0,8,2015,6
4800,52.0,8,2016,6
4801,52.0,8,2017,9
4802,52.0,8,2018,8
4803,52.0,9,2011,5
4804,52.0,9,2012,6
4805,52.0,9,2013,8
4806,52.0,9,2014,4
4807,52.0,9,2015,2
4808,52.0,9,2016,16
4809,52.0,9,2017,6
4810,52.0,9,2018,12
4811,52.0,10,2011,2
4812,52.0,10,2012,4
4813,52.0,10,2013,7
4814,52.0,10,2014,7
4815,52.0,10,2015,6
4816,52.0,10,2016,7
4817,52.0,10,2017,4
4818,52.0,10,2018,8
4819,52.0,11,2011,2
4820,52.0,11,2012,4
4821,52.0,11,2013,3
4822,52.0,11,2014,4
4823,52.0,11,2015,1
4824,52.0,11,2016,8
4825,52.0,11,2017,3
4826,52.0,12,2010,1
4827,52.0,12,2011,5
4828,52.0,12,2012,3
4829,52.0,12,2013,1
4830,52.0,12,2014,2
4831,52.0,12,2016,6
4832,52.0,12,2017,2
4833,53.0,1,2011,6
4834,53.0,1,2012,11
4835,53.0,1,2013,4
4836,53.0,1,2014,5
4837,53.0,1,2015,8
4838,53.0,1,2016,9
4839,53.0,1,2017,11
4840,53.0,1,2018,12
4841,53.0,2,2011,9
4842,53.0,2,2012,7
4843,53.0,2,2013,6
4844,53.0,2,2014,6
4845,53.0,2,2015,10
4846,53.0,2,2016,12
4847,53.0,2,2017,24
4848,53.0,2,2018,7
4849,53.0,3,2011,19
4850,53.0,3,2012,25
4851,53.0,3,2013,12
4852,53.0,3,2014,28
4853,53.0,3,2015,25
4854,53.0,3,2016,29
4855,53.0,3,2017,17
4856,53.0,3,2018,20
4857,53.0,4,2011,19
4858,53.0,4,2012,28
4859,53.0,4,2013,29
4860,53.0,4,2014,26
4861,53.0,4,2015,30
4862,53.0,4,2016,29
4863,53.0,4,2017,20
4864,53.0,4,2018,17
4865,53.0,5,2011,31
4866,53.0,5,2012,64
4867,53.0,5,2013,61
4868,53.0,5,2014,50
4869,53.0,5,2015,62
4870,53.0,5,2016,52
4871,53.0,5,2017,57
4872,53.0,5,2018,60
4873,53.0,6,2011,51
4874,53.0,6,2012,32
4875,53.0,6,2013,72
4876,53.0,6,2014,52
4877,53.0,6,2015,65
4878,53.0,6,2016,67
4879,53.0,6,2017,55
4880,53.0,6,2018,49
4881,53.0,7,2011,42
4882,53.0,7,2012,34
4883,53.0,7,2013,61
4884,53.0,7,2014,47
4885,53.0,7,2015,58
4886,53.0,7,2016,55
4887,53.0,7,2017,40
4888,53.0,7,2018,56
4889,53.0,8,2011,38
4890,53.0,8,2012,54
4891,53.0,8,2013,41
4892,53.0,8,2014,29
4893,53.0,8,2015,48
4894,53.0,8,2016,56
4895,53.0,8,2017,42
4896,53.0,8,2018,33
4897,53.0,9,2011,31
4898,53.0,9,2012,54
4899,53.0,9,2013,46
4900,53.0,9,2014,22
4901,53.0,9,2015,36
4902,53.0,9,2016,52
4903,53.0,9,2017,24
4904,53.0,9,2018,13
4905,53.0,10,2011,17
4906,53.0,10,2012,12
4907,53.0,10,2013,26
4908,53.0,10,2014,39
4909,53.0,10,2015,17
4910,53.0,10,2016,28
4911,53.0,10,2017,15
4912,53.0,10,2018,11
4913,53.0,11,2010,1
4914,53.0,11,2011,9
4915,53.0,11,2012,21
4916,53.0,11,2013,15
4917,53.0,11,2014,14
4918,53.0,11,2015,14
4919,53.0,11,2016,28
4920,53.0,11,2017,9
4921,53.0,12,2010,4
4922,53.0,12,2011,9
4923,53.0,12,2012,16
4924,53.0,12,2013,13
4925,53.0,12,2014,13
4926,53.0,12,2015,15
4927,53.0,12,2016,8
4928,53.0,12,2017,15
4929,54.0,1,2012,2
4930,54.0,1,2014,2
4931,54.0,1,2018,2
4932,54.0,2,2012,2
4933,54.0,2,2014,7
4934,54.0,2,2015,2
4935,54.0,2,2018,1
4936,54.0,3,2011,3
4937,54.0,3,2012,1
4938,54.0,3,2013,2
4939,54.0,3,2014,2
4940,54.0,3,2017,1
4941,54.0,3,2018,4
4942,54.0,4,2012,6
4943,54.0,4,2013,7
4944,54.0,4,2015,2
4945,54.0,4,2018,1
4946,54.0,5,2011,2
4947,54.0,5,2012,5
4948,54.0,5,2013,4
4949,54.0,5,2014,1
4950,54.0,5,2016,1
4951,54.0,5,2017,5
4952,54.0,5,2018,7
4953,54.0,6,2011,6
4954,54.0,6,2012,3
4955,54.0,6,2013,2
4956,54.0,6,2014,2
4957,54.0,6,2015,1
4958,54.0,6,2016,2
4959,54.0,6,2017,2
4960,54.0,6,2018,5
4961,54.0,7,2012,1
4962,54.0,7,2013,2
4963,54.0,7,2015,1
4964,54.0,7,2016,1
4965,54.0,7,2017,3
4966,54.0,8,2011,1
4967,54.0,8,2012,2
4968,54.0,8,2013,2
4969,54.0,8,2014,2
4970,54.0,8,2015,1
4971,54.0,8,2016,1
4972,54.0,8,2017,1
4973,54.0,8,2018,2
4974,54.0,9,2011,2
4975,54.0,9,2012,7
4976,54.0,9,2014,1
4977,54.0,9,2015,1
4978,54.0,9,2016,1
4979,54.0,9,2017,3
4980,54.0,10,2013,2
4981,54.0,10,2016,1
4982,54.0,10,2017,1
4983,54.0,11,2012,2
4984,54.0,11,2017,4
4985,54.0,12,2011,2
4986,54.0,12,2017,2
4987,55.0,1,2012,3
4988,55.0,1,2013,2
4989,55.0,1,2014,5
4990,55.0,1,2015,6
4991,55.0,1,2016,3
4992,55.0,1,2017,2
4993,55.0,1,2018,1
4994,55.0,2,2011,1
4995,55.0,2,2012,3
4996,55.0,2,2013,2
4997,55.0,2,2014,1
4998,55.0,2,2015,2
4999,55.0,2,2016,1
5000,55.0,2,2017,2
5001,55.0,2,2018,5
5002,55.0,3,2012,2
5003,55.0,3,2014,3
5004,55.0,3,2015,2
5005,55.0,3,2016,5
5006,55.0,3,2017,5
5007,55.0,3,2018,1
5008,55.0,4,2011,2
5009,55.0,4,2012,2
5010,55.0,4,2013,4
5011,55.0,4,2014,3
5012,55.0,4,2015,1
5013,55.0,4,2016,3
5014,55.0,4,2017,7
5015,55.0,4,2018,7
5016,55.0,5,2011,4
5017,55.0,5,2012,4
5018,55.0,5,2013,4
5019,55.0,5,2014,8
5020,55.0,5,2015,2
5021,55.0,5,2016,4
5022,55.0,5,2017,4
5023,55.0,5,2018,7
5024,55.0,6,2011,6
5025,55.0,6,2012,2
5026,55.0,6,2013,11
5027,55.0,6,2014,2
5028,55.0,6,2015,4
5029,55.0,6,2016,13
5030,55.0,6,2017,3
5031,55.0,6,2018,4
5032,55.0,7,2011,2
5033,55.0,7,2012,2
5034,55.0,7,2013,5
5035,55.0,7,2014,4
5036,55.0,7,2015,4
5037,55.0,7,2016,14
5038,55.0,7,2017,6
5039,55.0,7,2018,12
5040,55.0,8,2011,5
5041,55.0,8,2012,7
5042,55.0,8,2013,6
5043,55.0,8,2014,2
5044,55.0,8,2015,9
5045,55.0,8,2016,15
5046,55.0,8,2017,7
5047,55.0,8,2018,7
5048,55.0,9,2011,2
5049,55.0,9,2012,6
5050,55.0,9,2013,5
5051,55.0,9,2015,15
5052,55.0,9,2016,9
5053,55.0,9,2017,2
5054,55.0,9,2018,4
5055,55.0,10,2011,2
5056,55.0,10,2013,2
5057,55.0,10,2014,3
5058,55.0,10,2015,1
5059,55.0,10,2016,5
5060,55.0,10,2017,2
5061,55.0,10,2018,7
5062,55.0,11,2011,1
5063,55.0,11,2013,2
5064,55.0,11,2014,1
5065,55.0,11,2015,2
5066,55.0,11,2016,3
5067,55.0,11,2017,2
5068,55.0,12,2011,1
5069,55.0,12,2014,4
5070,55.0,12,2015,2
5071,55.0,12,2016,3
5072,56.0,1,2011,10
5073,56.0,1,2012,4
5074,56.0,1,2013,13
5075,56.0,1,2014,10
5076,56.0,1,2015,4
5077,56.0,1,2016,15
5078,56.0,1,2017,14
5079,56.0,1,2018,11
5080,56.0,2,2011,10
5081,56.0,2,2012,8
5082,56.0,2,2013,1
5083,56.0,2,2014,12
5084,56.0,2,2015,15
5085,56.0,2,2016,9
5086,56.0,2,2017,16
5087,56.0,2,2018,15
5088,56.0,3,2011,14
5089,56.0,3,2012,18
5090,56.0,3,2013,6
5091,56.0,3,2014,19
5092,56.0,3,2015,4
5093,56.0,3,2016,17
5094,56.0,3,2017,24
5095,56.0,3,2018,22
5096,56.0,4,2011,9
5097,56.0,4,2012,11
5098,56.0,4,2013,14
5099,56.0,4,2014,10
5100,56.0,4,2015,16
5101,56.0,4,2016,14
5102,56.0,4,2017,12
5103,56.0,4,2018,20
5104,56.0,5,2011,43
5105,56.0,5,2012,17
5106,56.0,5,2013,24
5107,56.0,5,2014,17
5108,56.0,5,2015,24
5109,56.0,5,2016,41
5110,56.0,5,2017,34
5111,56.0,5,2018,48
5112,56.0,6,2011,22
5113,56.0,6,2012,24
5114,56.0,6,2013,36
5115,56.0,6,2014,21
5116,56.0,6,2015,24
5117,56.0,6,2016,45
5118,56.0,6,2017,35
5119,56.0,6,2018,41
5120,56.0,7,2011,31
5121,56.0,7,2012,20
5122,56.0,7,2013,24
5123,56.0,7,2014,28
5124,56.0,7,2015,19
5125,56.0,7,2016,49
5126,56.0,7,2017,22
5127,56.0,7,2018,37
5128,56.0,8,2011,20
5129,56.0,8,2012,27
5130,56.0,8,2013,10
5131,56.0,8,2014,18
5132,56.0,8,2015,29
5133,56.0,8,2016,29
5134,56.0,8,2017,25
5135,56.0,8,2018,30
5136,56.0,9,2011,18
5137,56.0,9,2012,14
5138,56.0,9,2013,8
5139,56.0,9,2014,16
5140,56.0,9,2015,16
5141,56.0,9,2016,18
5142,56.0,9,2017,18
5143,56.0,9,2018,19
5144,56.0,10,2011,8
5145,56.0,10,2012,13
5146,56.0,10,2013,7
5147,56.0,10,2014,11
5148,56.0,10,2015,10
5149,56.0,10,2016,67
5150,56.0,10,2017,27
5151,56.0,10,2018,24
5152,56.0,11,2011,9
5153,56.0,11,2012,9
5154,56.0,11,2013,6
5155,56.0,11,2014,14
5156,56.0,11,2015,15
5157,56.0,11,2016,23
5158,56.0,11,2017,16
5159,56.0,12,2010,1
5160,56.0,12,2011,5
5161,56.0,12,2012,6
5162,56.0,12,2013,9
5163,56.0,12,2014,5
5164,56.0,12,2015,8
5165,56.0,12,2016,10
5166,56.0,12,2017,11
5167,57.0,1,2011,5
5168,57.0,1,2012,3
5169,57.0,1,2014,2
5170,57.0,1,2015,7
5171,57.0,1,2016,50
5172,57.0,1,2017,30
5173,57.0,1,2018,20
5174,57.0,2,2011,2
5175,57.0,2,2012,4
5176,57.0,2,2013,5
5177,57.0,2,2014,4
5178,57.0,2,2015,5
5179,57.0,2,2016,19
5180,57.0,2,2017,24
5181,57.0,2,2018,26
5182,57.0,3,2011,9
5183,57.0,3,2012,4
5184,57.0,3,2013,1
5185,57.0,3,2014,10
5186,57.0,3,2015,11
5187,57.0,3,2016,36
5188,57.0,3,2017,21
5189,57.0,3,2018,21
5190,57.0,4,2011,6
5191,57.0,4,2012,4
5192,57.0,4,2013,8
5193,57.0,4,2014,2
5194,57.0,4,2015,6
5195,57.0,4,2016,54
5196,57.0,4,2017,38
5197,57.0,4,2018,19
5198,57.0,5,2011,4
5199,57.0,5,2012,5
5200,57.0,5,2013,8
5201,57.0,5,2014,12
5202,57.0,5,2015,7
5203,57.0,5,2016,151
5204,57.0,5,2017,31
5205,57.0,5,2018,24
5206,57.0,6,2011,10
5207,57.0,6,2012,8
5208,57.0,6,2013,3
5209,57.0,6,2014,15
5210,57.0,6,2015,15
5211,57.0,6,2016,92
5212,57.0,6,2017,24
5213,57.0,6,2018,38
5214,57.0,7,2011,12
5215,57.0,7,2012,5
5216,57.0,7,2013,12
5217,57.0,7,2014,28
5218,57.0,7,2015,25
5219,57.0,7,2016,34
5220,57.0,7,2017,18
5221,57.0,7,2018,15
5222,57.0,8,2011,4
5223,57.0,8,2012,10
5224,57.0,8,2013,9
5225,57.0,8,2014,8
5226,57.0,8,2015,56
5227,57.0,8,2016,31
5228,57.0,8,2017,34
5229,57.0,8,2018,16
5230,57.0,9,2011,5
5231,57.0,9,2012,9
5232,57.0,9,2013,8
5233,57.0,9,2014,4
5234,57.0,9,2015,39
5235,57.0,9,2016,27
5236,57.0,9,2017,14
5237,57.0,9,2018,16
5238,57.0,10,2011,9
5239,57.0,10,2012,4
5240,57.0,10,2013,3
5241,57.0,10,2014,2
5242,57.0,10,2015,28
5243,57.0,10,2016,54
5244,57.0,10,2017,20
5245,57.0,10,2018,11
5246,57.0,11,2011,5
5247,57.0,11,2012,6
5248,57.0,11,2013,3
5249,57.0,11,2014,4
5250,57.0,11,2015,50
5251,57.0,11,2016,27
5252,57.0,11,2017,12
5253,57.0,12,2010,1
5254,57.0,12,2011,3
5255,57.0,12,2012,2
5256,57.0,12,2013,1
5257,57.0,12,2014,5
5258,57.0,12,2015,68
5259,57.0,12,2016,23
5260,57.0,12,2017,14
5261,58.0,1,2011,6
5262,58.0,1,2012,8
5263,58.0,1,2013,9
5264,58.0,1,2014,23
5265,58.0,1,2015,14
5266,58.0,1,2016,14
5267,58.0,1,2017,12
5268,58.0,1,2018,7
5269,58.0,2,2011,23
5270,58.0,2,2012,15
5271,58.0,2,2013,6
5272,58.0,2,2014,14
5273,58.0,2,2015,40
5274,58.0,2,2016,14
5275,58.0,2,2017,18
5276,58.0,2,2018,24
5277,58.0,3,2011,25
5278,58.0,3,2012,16
5279,58.0,3,2013,14
5280,58.0,3,2014,21
5281,58.0,3,2015,21
5282,58.0,3,2016,30
5283,58.0,3,2017,39
5284,58.0,3,2018,16
5285,58.0,4,2011,11
5286,58.0,4,2012,10
5287,58.0,4,2013,16
5288,58.0,4,2014,13
5289,58.0,4,2015,13
5290,58.0,4,2016,13
5291,58.0,4,2017,11
5292,58.0,4,2018,21
5293,58.0,5,2011,19
5294,58.0,5,2012,23
5295,58.0,5,2013,14
5296,58.0,5,2014,22
5297,58.0,5,2015,10
5298,58.0,5,2016,21
5299,58.0,5,2017,24
5300,58.0,5,2018,29
5301,58.0,6,2011,26
5302,58.0,6,2012,19
5303,58.0,6,2013,25
5304,58.0,6,2014,14
5305,58.0,6,2015,23
5306,58.0,6,2016,26
5307,58.0,6,2017,26
5308,58.0,6,2018,29
5309,58.0,7,2011,12
5310,58.0,7,2012,22
5311,58.0,7,2013,24
