,Community,month,year,Street_lights
1464,15,4,2012,34
1465,15,4,2013,24
1466,15,4,2014,57
1467,15,4,2015,190
1468,15,4,2016,181
1469,15,4,2017,63
1470,15,4,2018,105
1471,15,5,2011,65
1472,15,5,2012,24
1473,15,5,2013,28
1474,15,5,2014,74
1475,15,5,2015,110
1476,15,5,2016,203
1477,15,5,2017,107
1478,15,5,2018,87
1479,15,6,2011,74
1480,15,6,2012,35
1481,15,6,2013,24
1482,15,6,2014,159
1483,15,6,2015,120
1484,15,6,2016,114
1485,15,6,2017,143
1486,15,6,2018,121
1487,15,7,2011,105
1488,15,7,2012,49
1489,15,7,2013,23
1490,15,7,2014,166
1491,15,7,2015,148
1492,15,7,2016,206
1493,15,7,2017,130
1494,15,7,2018,110
1495,15,8,2011,76
1496,15,8,2012,63
1497,15,8,2013,29
1498,15,8,2014,221
1499,15,8,2015,204
1500,15,8,2016,180
1501,15,8,2017,139
1502,15,8,2018,123
1503,15,9,2011,82
1504,15,9,2012,64
1505,15,9,2013,76
1506,15,9,2014,375
1507,15,9,2015,346
1508,15,9,2016,160
1509,15,9,2017,204
1510,15,9,2018,183
1511,15,10,2010,3
1512,15,10,2011,200
1513,15,10,2012,68
1514,15,10,2013,69
1515,15,10,2014,220
1516,15,10,2015,151
1517,15,10,2016,158
1518,15,10,2017,204
1519,15,10,2018,161
1520,15,11,2010,34
1521,15,11,2011,184
1522,15,11,2012,34
1523,15,11,2013,41
1524,15,11,2014,125
1525,15,11,2015,198
1526,15,11,2016,109
1527,15,11,2017,137
1528,15,12,2010,40
1529,15,12,2011,88
1530,15,12,2012,29
1531,15,12,2013,18
1532,15,12,2014,136
1533,15,12,2015,217
1534,15,12,2016,122
1535,15,12,2017,126
1536,16,1,2011,28
1537,16,1,2012,50
1538,16,1,2013,25
1539,16,1,2014,21
1540,16,1,2015,63
1541,16,1,2016,120
1542,16,1,2017,112
1543,16,1,2018,67
1544,16,2,2011,30
1545,16,2,2012,58
1546,16,2,2013,57
1547,16,2,2014,27
1548,16,2,2015,38
1549,16,2,2016,112
1550,16,2,2017,133
1551,16,2,2018,103
1552,16,3,2011,50
1553,16,3,2012,82
1554,16,3,2013,39
1555,16,3,2014,32
1556,16,3,2015,101
1557,16,3,2016,91
1558,16,3,2017,50
1559,16,3,2018,103
1560,16,4,2011,35
1561,16,4,2012,41
1562,16,4,2013,28
1563,16,4,2014,49
1564,16,4,2015,44
1565,16,4,2016,80
1566,16,4,2017,36
1567,16,4,2018,42
1568,16,5,2011,58
1569,16,5,2012,30
1570,16,5,2013,19
1571,16,5,2014,139
1572,16,5,2015,65
1573,16,5,2016,66
1574,16,5,2017,132
1575,16,5,2018,137
1576,16,6,2011,44
1577,16,6,2012,24
1578,16,6,2013,21
1579,16,6,2014,108
1580,16,6,2015,120
1581,16,6,2016,74
1582,16,6,2017,69
1583,16,6,2018,131
1584,16,7,2011,34
1585,16,7,2012,31
1586,16,7,2013,22
1587,16,7,2014,147
1588,16,7,2015,82
1589,16,7,2016,117
1590,16,7,2017,125
1591,16,7,2018,234
1592,16,8,2011,54
1593,16,8,2012,32
1594,16,8,2013,13
1595,16,8,2014,64
1596,16,8,2015,158
1597,16,8,2016,152
1598,16,8,2017,119
1599,16,8,2018,242
1600,16,9,2011,75
1601,16,9,2012,73
1602,16,9,2013,46
1603,16,9,2014,102
1604,16,9,2015,213
1605,16,9,2016,83
1606,16,9,2017,54
1607,16,9,2018,95
1608,16,10,2010,1
1609,16,10,2011,74
1610,16,10,2012,41
1611,16,10,2013,42
1612,16,10,2014,97
1613,16,10,2015,172
1614,16,10,2016,109
1615,16,10,2017,118
1616,16,10,2018,77
1617,16,11,2010,6
1618,16,11,2011,60
1619,16,11,2012,20
1620,16,11,2013,29
1621,16,11,2014,107
1622,16,11,2015,123
1623,16,11,2016,86
1624,16,11,2017,96
1625,16,12,2010,17
1626,16,12,2011,38
1627,16,12,2012,14
1628,16,12,2013,13
1629,16,12,2014,92
1630,16,12,2015,67
1631,16,12,2016,65
1632,16,12,2017,58
1633,17,1,2011,47
1634,17,1,2012,53
1635,17,1,2013,18
1636,17,1,2014,31
1637,17,1,2015,110
1638,17,1,2016,91
1639,17,1,2017,117
1640,17,1,2018,136
1641,17,2,2011,63
1642,17,2,2012,66
1643,17,2,2013,43
1644,17,2,2014,31
1645,17,2,2015,82
1646,17,2,2016,84
1647,17,2,2017,134
1648,17,2,2018,93
1649,17,3,2011,114
1650,17,3,2012,62
1651,17,3,2013,21
1652,17,3,2014,57
1653,17,3,2015,138
1654,17,3,2016,115
1655,17,3,2017,142
1656,17,3,2018,120
1657,17,4,2011,61
1658,17,4,2012,50
1659,17,4,2013,20
1660,17,4,2014,79
1661,17,4,2015,118
1662,17,4,2016,90
1663,17,4,2017,119
1664,17,4,2018,120
1665,17,5,2011,77
1666,17,5,2012,26
1667,17,5,2013,19
1668,17,5,2014,103
1669,17,5,2015,60
1670,17,5,2016,96
1671,17,5,2017,102
1672,17,5,2018,102
1673,17,6,2011,81
1674,17,6,2012,22
1675,17,6,2013,26
1676,17,6,2014,131
1677,17,6,2015,138
1678,17,6,2016,97
1679,17,6,2017,85
1680,17,6,2018,108
1681,17,7,2011,88
1682,17,7,2012,41
1683,17,7,2013,28
1684,17,7,2014,110
1685,17,7,2015,126
1686,17,7,2016,225
1687,17,7,2017,133
1688,17,7,2018,118
1689,17,8,2011,95
1690,17,8,2012,52
1691,17,8,2013,15
1692,17,8,2014,114
1693,17,8,2015,102
1694,17,8,2016,127
1695,17,8,2017,79
1696,17,8,2018,92
1697,17,9,2011,121
1698,17,9,2012,45
1699,17,9,2013,46
1700,17,9,2014,152
1701,17,9,2015,118
1702,17,9,2016,88
1703,17,9,2017,76
1704,17,9,2018,211
1705,17,10,2010,1
1706,17,10,2011,111
1707,17,10,2012,25
1708,17,10,2013,43
1709,17,10,2014,101
1710,17,10,2015,165
1711,17,10,2016,100
1712,17,10,2017,79
1713,17,10,2018,70
1714,17,11,2010,6
1715,17,11,2011,94
1716,17,11,2012,27
1717,17,11,2013,22
1718,17,11,2014,218
1719,17,11,2015,277
1720,17,11,2016,73
1721,17,11,2017,88
1722,17,12,2010,15
1723,17,12,2011,45
1724,17,12,2012,21
1725,17,12,2013,37
1726,17,12,2014,57
1727,17,12,2015,139
1728,17,12,2016,51
1729,17,12,2017,138
1730,18,1,2011,14
1731,18,1,2012,10
1732,18,1,2013,6
1733,18,1,2014,1
1734,18,1,2015,47
1735,18,1,2016,38
1736,18,1,2017,35
1737,18,1,2018,49
1738,18,2,2011,13
1739,18,2,2012,12
1740,18,2,2013,6
1741,18,2,2014,4
1742,18,2,2015,11
1743,18,2,2016,42
1744,18,2,2017,34
1745,18,2,2018,61
1746,18,3,2011,30
1747,18,3,2012,7
1748,18,3,2013,4
1749,18,3,2014,5
1750,18,3,2015,22
1751,18,3,2016,22
1752,18,3,2017,24
1753,18,3,2018,31
1754,18,4,2011,10
1755,18,4,2012,5
1756,18,4,2013,9
1757,18,4,2014,27
1758,18,4,2015,33
1759,18,4,2016,12
1760,18,4,2017,56
1761,18,4,2018,52
1762,18,5,2011,8
1763,18,5,2012,3
1764,18,5,2013,10
1765,18,5,2014,19
1766,18,5,2015,30
1767,18,5,2016,8
1768,18,5,2017,44
1769,18,5,2018,66
1770,18,6,2011,11
1771,18,6,2012,11
1772,18,6,2013,7
1773,18,6,2014,36
1774,18,6,2015,43
1775,18,6,2016,51
1776,18,6,2017,13
1777,18,6,2018,27
1778,18,7,2011,20
1779,18,7,2012,8
1780,18,7,2013,8
1781,18,7,2014,44
1782,18,7,2015,25
1783,18,7,2016,17
1784,18,7,2017,28
1785,18,7,2018,36
1786,18,8,2011,8
1787,18,8,2012,16
1788,18,8,2013,8
1789,18,8,2014,17
1790,18,8,2015,45
1791,18,8,2016,29
1792,18,8,2017,28
1793,18,8,2018,29
1794,18,9,2011,21
1795,18,9,2012,10
1796,18,9,2013,13
1797,18,9,2014,25
1798,18,9,2015,57
1799,18,9,2016,47
1800,18,9,2017,32
1801,18,9,2018,35
1802,18,10,2010,1
1803,18,10,2011,40
1804,18,10,2012,8
1805,18,10,2013,6
1806,18,10,2014,28
1807,18,10,2015,58
1808,18,10,2016,39
1809,18,10,2017,59
1810,18,10,2018,39
1811,18,11,2010,2
1812,18,11,2011,62
1813,18,11,2012,8
1814,18,11,2013,6
1815,18,11,2014,48
1816,18,11,2015,32
1817,18,11,2016,15
1818,18,11,2017,16
1819,18,12,2010,1
1820,18,12,2011,24
1821,18,12,2012,9
1822,18,12,2013,5
1823,18,12,2014,11
1824,18,12,2015,16
1825,18,12,2016,19
1826,18,12,2017,10
1827,19,1,2011,28
1828,19,1,2012,64
1829,19,1,2013,29
1830,19,1,2014,24
1831,19,1,2015,76
1832,19,1,2016,99
1833,19,1,2017,113
1834,19,1,2018,150
1835,19,2,2011,72
1836,19,2,2012,44
1837,19,2,2013,56
1838,19,2,2014,29
1839,19,2,2015,53
1840,19,2,2016,134
1841,19,2,2017,165
1842,19,2,2018,156
1843,19,3,2011,46
1844,19,3,2012,66
1845,19,3,2013,62
1846,19,3,2014,25
1847,19,3,2015,223
1848,19,3,2016,101
1849,19,3,2017,52
1850,19,3,2018,124
1851,19,4,2011,25
1852,19,4,2012,50
1853,19,4,2013,40
1854,19,4,2014,51
1855,19,4,2015,82
1856,19,4,2016,66
1857,19,4,2017,65
1858,19,4,2018,110
1859,19,5,2011,38
1860,19,5,2012,35
1861,19,5,2013,15
1862,19,5,2014,71
1863,19,5,2015,87
1864,19,5,2016,170
1865,19,5,2017,128
1866,19,5,2018,76
1867,19,6,2011,48
1868,19,6,2012,46
1869,19,6,2013,19
1870,19,6,2014,91
1871,19,6,2015,160
1872,19,6,2016,143
1873,19,6,2017,111
1874,19,6,2018,69
1875,19,7,2011,60
1876,19,7,2012,101
1877,19,7,2013,17
1878,19,7,2014,192
1879,19,7,2015,132
1880,19,7,2016,146
1881,19,7,2017,144
1882,19,7,2018,74
1883,19,8,2011,84
1884,19,8,2012,85
1885,19,8,2013,53
1886,19,8,2014,124
1887,19,8,2015,163
1888,19,8,2016,185
1889,19,8,2017,64
1890,19,8,2018,87
1891,19,9,2011,104
1892,19,9,2012,68
1893,19,9,2013,101
1894,19,9,2014,122
1895,19,9,2015,170
1896,19,9,2016,106
1897,19,9,2017,119
1898,19,9,2018,130
1899,19,10,2010,7
1900,19,10,2011,78
1901,19,10,2012,57
1902,19,10,2013,71
1903,19,10,2014,166
1904,19,10,2015,174
1905,19,10,2016,166
1906,19,10,2017,120
1907,19,10,2018,143
1908,19,11,2010,13
1909,19,11,2011,128
1910,19,11,2012,39
1911,19,11,2013,28
1912,19,11,2014,79
1913,19,11,2015,227
1914,19,11,2016,173
1915,19,11,2017,68
1916,19,12,2010,9
1917,19,12,2011,70
1918,19,12,2012,20
1919,19,12,2013,18
1920,19,12,2014,75
1921,19,12,2015,87
1922,19,12,2016,102
1923,19,12,2017,50
1924,20,1,2011,3
1925,20,1,2012,17
1926,20,1,2013,3
1927,20,1,2015,33
1928,20,1,2016,24
1929,20,1,2017,28
1930,20,1,2018,53
1931,20,2,2011,15
1932,20,2,2012,6
1933,20,2,2013,7
1934,20,2,2014,6
1935,20,2,2015,41
1936,20,2,2016,51
1937,20,2,2017,9
1938,20,2,2018,51
1939,20,3,2011,27
1940,20,3,2012,5
1941,20,3,2013,17
1942,20,3,2014,1
1943,20,3,2015,23
1944,20,3,2016,49
1945,20,3,2017,40
1946,20,3,2018,69
1947,20,4,2011,9
1948,20,4,2012,4
1949,20,4,2013,6
1950,20,4,2014,32
1951,20,4,2015,10
1952,20,4,2016,31
1953,20,4,2017,19
1954,20,4,2018,34
1955,20,5,2011,8
1956,20,5,2012,5
1957,20,5,2013,11
1958,20,5,2014,32
1959,20,5,2015,35
1960,20,5,2016,44
1961,20,5,2017,62
1962,20,5,2018,40
1963,20,6,2011,6
1964,20,6,2012,10
1965,20,6,2013,9
1966,20,6,2014,35
1967,20,6,2015,63
1968,20,6,2016,91
1969,20,6,2017,18
1970,20,6,2018,31
1971,20,7,2011,9
1972,20,7,2012,31
1973,20,7,2013,12
1974,20,7,2014,41
1975,20,7,2015,76
1976,20,7,2016,47
1977,20,7,2017,12
1978,20,7,2018,52
1979,20,8,2011,14
1980,20,8,2012,22
1981,20,8,2013,13
1982,20,8,2014,23
1983,20,8,2015,83
1984,20,8,2016,65
1985,20,8,2017,39
1986,20,8,2018,39
1987,20,9,2011,16
1988,20,9,2012,26
1989,20,9,2013,10
1990,20,9,2014,23
1991,20,9,2015,65
1992,20,9,2016,46
1993,20,9,2017,29
1994,20,9,2018,57
1995,20,10,2010,4
1996,20,10,2011,8
1997,20,10,2012,8
1998,20,10,2013,19
1999,20,10,2014,34
2000,20,10,2015,68
2001,20,10,2016,43
2002,20,10,2017,87
2003,20,10,2018,23
2004,20,11,2010,1
2005,20,11,2011,10
2006,20,11,2012,3
2007,20,11,2013,9
2008,20,11,2014,38
2009,20,11,2015,69
2010,20,11,2016,62
2011,20,11,2017,11
2012,20,12,2010,4
2013,20,12,2011,4
2014,20,12,2012,3
2015,20,12,2013,3
2016,20,12,2014,31
2017,20,12,2015,60
2018,20,12,2016,46
2019,20,12,2017,22
2020,21,1,2011,33
2021,21,1,2012,51
2022,21,1,2013,12
2023,21,1,2014,21
2024,21,1,2015,63
2025,21,1,2016,47
2026,21,1,2017,42
2027,21,1,2018,83
2028,21,2,2011,15
2029,21,2,2012,38
2030,21,2,2013,29
2031,21,2,2014,11
2032,21,2,2015,34
2033,21,2,2016,135
2034,21,2,2017,50
2035,21,2,2018,56
2036,21,3,2011,26
2037,21,3,2012,34
2038,21,3,2013,30
2039,21,3,2014,11
2040,21,3,2015,58
2041,21,3,2016,33
2042,21,3,2017,62
2043,21,3,2018,48
2044,21,4,2011,20
2045,21,4,2012,26
2046,21,4,2013,10
2047,21,4,2014,38
2048,21,4,2015,32
2049,21,4,2016,46
2050,21,4,2017,51
2051,21,4,2018,27
2052,21,5,2011,20
2053,21,5,2012,15
2054,21,5,2013,15
2055,21,5,2014,46
2056,21,5,2015,34
2057,21,5,2016,90
2058,21,5,2017,98
2059,21,5,2018,81
2060,21,6,2010,1
2061,21,6,2011,34
2062,21,6,2012,20
2063,21,6,2013,7
2064,21,6,2014,65
2065,21,6,2015,76
2066,21,6,2016,98
2067,21,6,2017,89
2068,21,6,2018,96
2069,21,7,2011,32
2070,21,7,2012,22
2071,21,7,2013,20
2072,21,7,2014,44
2073,21,7,2015,36
2074,21,7,2016,88
2075,21,7,2017,50
2076,21,7,2018,129
2077,21,8,2011,53
2078,21,8,2012,25
2079,21,8,2013,20
2080,21,8,2014,35
2081,21,8,2015,60
2082,21,8,2016,314
2083,21,8,2017,32
2084,21,8,2018,132
2085,21,9,2010,2
2086,21,9,2011,88
2087,21,9,2012,24
2088,21,9,2013,18
2089,21,9,2014,39
2090,21,9,2015,108
2091,21,9,2016,113
2092,21,9,2017,50
2093,21,9,2018,193
2094,21,10,2011,50
2095,21,10,2012,30
2096,21,10,2013,21
2097,21,10,2014,48
2098,21,10,2015,91
2099,21,10,2016,63
2100,21,10,2017,112
2101,21,10,2018,47
2102,21,11,2010,10
2103,21,11,2011,50
2104,21,11,2012,25
2105,21,11,2013,14
2106,21,11,2014,51
2107,21,11,2015,149
2108,21,11,2016,65
2109,21,11,2017,57
2110,21,12,2010,3
2111,21,12,2011,49
2112,21,12,2012,23
2113,21,12,2013,14
2114,21,12,2014,37
2115,21,12,2015,114
2116,21,12,2016,29
2117,21,12,2017,36
2118,22,1,2011,30
2119,22,1,2012,77
2120,22,1,2013,30
2121,22,1,2014,22
2122,22,1,2015,75
2123,22,1,2016,105
2124,22,1,2017,151
2125,22,1,2018,145
2126,22,2,2011,40
2127,22,2,2012,35
2128,22,2,2013,22
2129,22,2,2014,30
2130,22,2,2015,62
2131,22,2,2016,78
2132,22,2,2017,107
2133,22,2,2018,172
2134,22,3,2011,40
2135,22,3,2012,50
2136,22,3,2013,17
2137,22,3,2014,29
2138,22,3,2015,149
2139,22,3,2016,98
2140,22,3,2017,65
2141,22,3,2018,86
2142,22,4,2011,42
2143,22,4,2012,19
2144,22,4,2013,20
2145,22,4,2014,75
2146,22,4,2015,120
2147,22,4,2016,66
2148,22,4,2017,134
2149,22,4,2018,84
2150,22,5,2011,34
2151,22,5,2012,39
2152,22,5,2013,38
2153,22,5,2014,139
2154,22,5,2015,103
2155,22,5,2016,128
2156,22,5,2017,116
2157,22,5,2018,117
2158,22,6,2011,38
2159,22,6,2012,35
2160,22,6,2013,30
2161,22,6,2014,82
2162,22,6,2015,194
2163,22,6,2016,145
2164,22,6,2017,81
2165,22,6,2018,105
2166,22,7,2011,53
2167,22,7,2012,45
2168,22,7,2013,31
2169,22,7,2014,134
2170,22,7,2015,141
2171,22,7,2016,271
2172,22,7,2017,118
2173,22,7,2018,158
2174,22,8,2011,94
2175,22,8,2012,38
2176,22,8,2013,32
2177,22,8,2014,106
2178,22,8,2015,191
2179,22,8,2016,241
2180,22,8,2017,99
2181,22,8,2018,226
2182,22,9,2011,87
2183,22,9,2012,37
2184,22,9,2013,42
2185,22,9,2014,199
2186,22,9,2015,159
2187,22,9,2016,181
2188,22,9,2017,96
2189,22,9,2018,246
2190,22,10,2010,14
2191,22,10,2011,82
2192,22,10,2012,68
2193,22,10,2013,58
2194,22,10,2014,111
2195,22,10,2015,233
2196,22,10,2016,163
2197,22,10,2017,223
2198,22,10,2018,95
2199,22,11,2010,35
2200,22,11,2011,54
2201,22,11,2012,45
2202,22,11,2013,48
2203,22,11,2014,110
2204,22,11,2015,193
2205,22,11,2016,138
2206,22,11,2017,179
2207,22,12,2010,29
2208,22,12,2011,41
2209,22,12,2012,38
2210,22,12,2013,18
2211,22,12,2014,81
2212,22,12,2015,122
2213,22,12,2016,203
2214,22,12,2017,78
2215,23,1,2011,53
2216,23,1,2012,72
2217,23,1,2013,16
2218,23,1,2014,21
2219,23,1,2015,148
2220,23,1,2016,90
2221,23,1,2017,115
2222,23,1,2018,179
2223,23,2,2011,41
2224,23,2,2012,47
2225,23,2,2013,20
2226,23,2,2014,20
2227,23,2,2015,59
2228,23,2,2016,182
2229,23,2,2017,192
2230,23,2,2018,132
2231,23,3,2011,65
2232,23,3,2012,55
2233,23,3,2013,22
2234,23,3,2014,28
2235,23,3,2015,137
2236,23,3,2016,106
2237,23,3,2017,120
2238,23,3,2018,138
2239,23,4,2011,51
2240,23,4,2012,26
2241,23,4,2013,21
2242,23,4,2014,54
2243,23,4,2015,95
2244,23,4,2016,146
2245,23,4,2017,128
2246,23,4,2018,140
2247,23,5,2011,45
2248,23,5,2012,51
2249,23,5,2013,31
2250,23,5,2014,89
2251,23,5,2015,83
2252,23,5,2016,193
2253,23,5,2017,119
2254,23,5,2018,172
2255,23,6,2011,87
2256,23,6,2012,66
2257,23,6,2013,27
2258,23,6,2014,109
2259,23,6,2015,215
2260,23,6,2016,149
2261,23,6,2017,83
2262,23,6,2018,103
2263,23,7,2011,93
2264,23,7,2012,69
2265,23,7,2013,55
2266,23,7,2014,159
2267,23,7,2015,110
2268,23,7,2016,150
2269,23,7,2017,99
2270,23,7,2018,150
2271,23,8,2011,91
2272,23,8,2012,90
2273,23,8,2013,57
2274,23,8,2014,143
2275,23,8,2015,218
2276,23,8,2016,156
2277,23,8,2017,115
2278,23,8,2018,102
2279,23,9,2010,1
2280,23,9,2011,90
2281,23,9,2012,79
2282,23,9,2013,40
2283,23,9,2014,168
2284,23,9,2015,213
2285,23,9,2016,140
2286,23,9,2017,101
2287,23,9,2018,136
2288,23,10,2010,9
2289,23,10,2011,100
2290,23,10,2012,82
2291,23,10,2013,45
2292,23,10,2014,157
2293,23,10,2015,106
2294,23,10,2016,173
2295,23,10,2017,129
2296,23,10,2018,94
2297,23,11,2010,28
2298,23,11,2011,92
2299,23,11,2012,55
2300,23,11,2013,30
2301,23,11,2014,207
2302,23,11,2015,143
2303,23,11,2016,159
2304,23,11,2017,157
2305,23,12,2010,26
2306,23,12,2011,64
2307,23,12,2012,29
2308,23,12,2013,15
2309,23,12,2014,79
2310,23,12,2015,113
2311,23,12,2016,159
2312,23,12,2017,123
2313,24,1,2011,43
2314,24,1,2012,75
2315,24,1,2013,44
2316,24,1,2014,29
2317,24,1,2015,106
2318,24,1,2016,119
2319,24,1,2017,316
2320,24,1,2018,291
2321,24,2,2011,32
2322,24,2,2012,32
2323,24,2,2013,24
2324,24,2,2014,14
2325,24,2,2015,77
2326,24,2,2016,260
2327,24,2,2017,197
2328,24,2,2018,146
2329,24,3,2011,80
2330,24,3,2012,50
2331,24,3,2013,24
2332,24,3,2014,51
2333,24,3,2015,87
2334,24,3,2016,241
2335,24,3,2017,182
2336,24,3,2018,204
2337,24,4,2011,56
2338,24,4,2012,38
